site,population,population_order,population_color,date,participant_count
Clinical Site 03,Target,3,#034e7b,2015-05-03,8.90322580645161
Clinical Site 03,Target,3,#034e7b,2015-05-04,9
Clinical Site 03,Target,3,#034e7b,2015-05-05,9.09677419354839
Clinical Site 03,Target,3,#034e7b,2015-05-06,9.19354838709677
Clinical Site 03,Target,3,#034e7b,2015-05-07,9.29032258064516
Clinical Site 03,Target,3,#034e7b,2015-05-08,9.38709677419355
Clinical Site 03,Target,3,#034e7b,2015-05-09,9.48387096774194
Clinical Site 03,Target,3,#034e7b,2015-05-10,9.58064516129032
Clinical Site 03,Target,3,#034e7b,2015-05-11,9.67741935483871
Clinical Site 03,Target,3,#034e7b,2015-05-12,9.7741935483871
Clinical Site 03,Target,3,#034e7b,2015-05-13,9.87096774193548
Clinical Site 03,Target,3,#034e7b,2015-05-14,9.96774193548387
Clinical Site 03,Target,3,#034e7b,2015-05-15,10.0645161290323
Clinical Site 03,Target,3,#034e7b,2015-05-16,10.1612903225806
Clinical Site 03,Target,3,#034e7b,2015-05-17,10.258064516129
Clinical Site 03,Target,3,#034e7b,2015-05-18,10.3548387096774
Clinical Site 03,Target,3,#034e7b,2015-05-19,10.4516129032258
Clinical Site 03,Target,3,#034e7b,2015-05-20,10.5483870967742
Clinical Site 03,Target,3,#034e7b,2015-05-21,10.6451612903226
Clinical Site 03,Target,3,#034e7b,2015-05-22,10.741935483871
Clinical Site 03,Target,3,#034e7b,2015-05-23,10.8387096774194
Clinical Site 03,Target,3,#034e7b,2015-05-24,10.9354838709677
Clinical Site 03,Target,3,#034e7b,2015-05-25,11.0322580645161
Clinical Site 03,Target,3,#034e7b,2015-05-26,11.1290322580645
Clinical Site 03,Target,3,#034e7b,2015-05-27,11.2258064516129
Clinical Site 03,Target,3,#034e7b,2015-05-28,11.3225806451613
Clinical Site 03,Target,3,#034e7b,2015-05-29,11.4193548387097
Clinical Site 03,Target,3,#034e7b,2015-05-30,11.5161290322581
Clinical Site 03,Target,3,#034e7b,2015-05-31,11.6129032258065
Clinical Site 03,Target,3,#034e7b,2015-06-01,11.7096774193548
Clinical Site 03,Target,3,#034e7b,2015-06-02,11.8064516129032
Clinical Site 03,Target,3,#034e7b,2015-06-03,11.9032258064516
Clinical Site 03,Target,3,#034e7b,2015-06-04,12
Clinical Site 03,Target,3,#034e7b,2015-06-05,12.0967741935484
Clinical Site 03,Target,3,#034e7b,2015-06-06,12.1935483870968
Clinical Site 03,Target,3,#034e7b,2015-06-07,12.2903225806452
Clinical Site 03,Target,3,#034e7b,2015-06-08,12.3870967741936
Clinical Site 03,Target,3,#034e7b,2015-06-09,12.4838709677419
Clinical Site 03,Target,3,#034e7b,2015-06-10,12.5806451612903
Clinical Site 03,Target,3,#034e7b,2015-06-11,12.6774193548387
Clinical Site 03,Target,3,#034e7b,2015-06-12,12.7741935483871
Clinical Site 03,Target,3,#034e7b,2015-06-13,12.8709677419355
Clinical Site 03,Target,3,#034e7b,2015-06-14,12.9677419354839
Clinical Site 03,Target,3,#034e7b,2015-06-15,13.0645161290323
Clinical Site 03,Target,3,#034e7b,2015-06-16,13.1612903225806
Clinical Site 03,Target,3,#034e7b,2015-06-17,13.258064516129
Clinical Site 03,Target,3,#034e7b,2015-06-18,13.3548387096774
Clinical Site 03,Target,3,#034e7b,2015-06-19,13.4516129032258
Clinical Site 03,Target,3,#034e7b,2015-06-20,13.5483870967742
Clinical Site 03,Target,3,#034e7b,2015-06-21,13.6451612903226
Clinical Site 03,Target,3,#034e7b,2015-06-22,13.741935483871
Clinical Site 03,Target,3,#034e7b,2015-06-23,13.8387096774194
Clinical Site 03,Target,3,#034e7b,2015-06-24,13.9354838709677
Clinical Site 03,Target,3,#034e7b,2015-06-25,14.0322580645161
Clinical Site 03,Target,3,#034e7b,2015-06-26,14.1290322580645
Clinical Site 03,Target,3,#034e7b,2015-06-27,14.2258064516129
Clinical Site 03,Target,3,#034e7b,2015-06-28,14.3225806451613
Clinical Site 03,Target,3,#034e7b,2015-06-29,14.4193548387097
Clinical Site 03,Target,3,#034e7b,2015-06-30,14.5161290322581
Clinical Site 03,Target,3,#034e7b,2015-07-01,14.6129032258065
Clinical Site 03,Target,3,#034e7b,2015-07-02,14.7096774193548
Clinical Site 03,Target,3,#034e7b,2015-07-03,14.8064516129032
Clinical Site 03,Target,3,#034e7b,2015-07-04,14.9032258064516
Clinical Site 03,Target,3,#034e7b,2015-07-05,15
Clinical Site 03,Target,3,#034e7b,2015-07-06,15.0967741935484
Clinical Site 03,Target,3,#034e7b,2015-07-07,15.1935483870968
Clinical Site 03,Target,3,#034e7b,2015-07-08,15.2903225806452
Clinical Site 03,Target,3,#034e7b,2015-07-09,15.3870967741935
Clinical Site 03,Target,3,#034e7b,2015-07-10,15.4838709677419
Clinical Site 03,Target,3,#034e7b,2015-07-11,15.5806451612903
Clinical Site 03,Target,3,#034e7b,2015-07-12,15.6774193548387
Clinical Site 03,Target,3,#034e7b,2015-07-13,15.7741935483871
Clinical Site 03,Target,3,#034e7b,2015-07-14,15.8709677419355
Clinical Site 03,Target,3,#034e7b,2015-07-15,15.9677419354839
Clinical Site 03,Target,3,#034e7b,2015-07-16,16.0645161290323
Clinical Site 03,Target,3,#034e7b,2015-07-17,16.1612903225806
Clinical Site 03,Target,3,#034e7b,2015-07-18,16.258064516129
Clinical Site 03,Target,3,#034e7b,2015-07-19,16.3548387096774
Clinical Site 03,Target,3,#034e7b,2015-07-20,16.4516129032258
Clinical Site 03,Target,3,#034e7b,2015-07-21,16.5483870967742
Clinical Site 03,Target,3,#034e7b,2015-07-22,16.6451612903226
Clinical Site 03,Target,3,#034e7b,2015-07-23,16.741935483871
Clinical Site 03,Target,3,#034e7b,2015-07-24,16.8387096774194
Clinical Site 03,Target,3,#034e7b,2015-07-25,16.9354838709677
Clinical Site 03,Target,3,#034e7b,2015-07-26,17.0322580645161
Clinical Site 03,Target,3,#034e7b,2015-07-27,17.1290322580645
Clinical Site 03,Target,3,#034e7b,2015-07-28,17.2258064516129
Clinical Site 03,Target,3,#034e7b,2015-07-29,17.3225806451613
Clinical Site 03,Target,3,#034e7b,2015-07-30,17.4193548387097
Clinical Site 03,Target,3,#034e7b,2015-07-31,17.5161290322581
Clinical Site 03,Target,3,#034e7b,2015-08-01,17.6129032258065
Clinical Site 03,Target,3,#034e7b,2015-08-02,17.7096774193548
Clinical Site 03,Target,3,#034e7b,2015-08-03,17.8064516129032
Clinical Site 03,Target,3,#034e7b,2015-08-04,17.9032258064516
Clinical Site 03,Target,3,#034e7b,2015-08-05,18
Clinical Site 03,Target,3,#034e7b,2015-08-06,18.0967741935484
Clinical Site 03,Target,3,#034e7b,2015-08-07,18.1935483870968
Clinical Site 03,Target,3,#034e7b,2015-08-08,18.2903225806452
Clinical Site 03,Target,3,#034e7b,2015-08-09,18.3870967741936
Clinical Site 03,Target,3,#034e7b,2015-08-10,18.4838709677419
Clinical Site 03,Target,3,#034e7b,2015-08-11,18.5806451612903
Clinical Site 03,Target,3,#034e7b,2015-08-12,18.6774193548387
Clinical Site 03,Target,3,#034e7b,2015-08-13,18.7741935483871
Clinical Site 03,Target,3,#034e7b,2015-08-14,18.8709677419355
Clinical Site 03,Target,3,#034e7b,2015-08-15,18.9677419354839
Clinical Site 03,Target,3,#034e7b,2015-08-16,19.0645161290323
Clinical Site 03,Target,3,#034e7b,2015-08-17,19.1612903225806
Clinical Site 03,Target,3,#034e7b,2015-08-18,19.258064516129
Clinical Site 03,Target,3,#034e7b,2015-08-19,19.3548387096774
Clinical Site 03,Target,3,#034e7b,2015-08-20,19.4516129032258
Clinical Site 03,Target,3,#034e7b,2015-08-21,19.5483870967742
Clinical Site 03,Target,3,#034e7b,2015-08-22,19.6451612903226
Clinical Site 03,Target,3,#034e7b,2015-08-23,19.741935483871
Clinical Site 03,Target,3,#034e7b,2015-08-24,19.8387096774194
Clinical Site 03,Target,3,#034e7b,2015-08-25,19.9354838709677
Clinical Site 03,Target,3,#034e7b,2015-08-26,20.0322580645161
Clinical Site 03,Target,3,#034e7b,2015-08-27,20.1290322580645
Clinical Site 03,Target,3,#034e7b,2015-08-28,20.2258064516129
Clinical Site 03,Target,3,#034e7b,2015-08-29,20.3225806451613
Clinical Site 03,Target,3,#034e7b,2015-08-30,20.4193548387097
Clinical Site 03,Target,3,#034e7b,2015-08-31,20.5161290322581
Clinical Site 03,Target,3,#034e7b,2015-09-01,20.6129032258065
Clinical Site 03,Target,3,#034e7b,2015-09-02,20.7096774193548
Clinical Site 03,Target,3,#034e7b,2015-09-03,20.8064516129032
Clinical Site 03,Target,3,#034e7b,2015-09-04,20.9032258064516
Clinical Site 03,Target,3,#034e7b,2015-09-05,21
Clinical Site 03,Target,3,#034e7b,2015-09-06,21.0967741935484
Clinical Site 03,Target,3,#034e7b,2015-09-07,21.1935483870968
Clinical Site 03,Target,3,#034e7b,2015-09-08,21.2903225806452
Clinical Site 03,Target,3,#034e7b,2015-09-09,21.3870967741935
Clinical Site 03,Target,3,#034e7b,2015-09-10,21.4838709677419
Clinical Site 03,Target,3,#034e7b,2015-09-11,21.5806451612903
Clinical Site 03,Target,3,#034e7b,2015-09-12,21.6774193548387
Clinical Site 03,Target,3,#034e7b,2015-09-13,21.7741935483871
Clinical Site 03,Target,3,#034e7b,2015-09-14,21.8709677419355
Clinical Site 03,Target,3,#034e7b,2015-09-15,21.9677419354839
Clinical Site 03,Target,3,#034e7b,2015-09-16,22.0645161290323
Clinical Site 03,Target,3,#034e7b,2015-09-17,22.1612903225806
Clinical Site 03,Target,3,#034e7b,2015-09-18,22.258064516129
Clinical Site 03,Target,3,#034e7b,2015-09-19,22.3548387096774
Clinical Site 03,Target,3,#034e7b,2015-09-20,22.4516129032258
Clinical Site 03,Target,3,#034e7b,2015-09-21,22.5483870967742
Clinical Site 03,Target,3,#034e7b,2015-09-22,22.6451612903226
Clinical Site 03,Target,3,#034e7b,2015-09-23,22.741935483871
Clinical Site 03,Target,3,#034e7b,2015-09-24,22.8387096774194
Clinical Site 03,Target,3,#034e7b,2015-09-25,22.9354838709677
Clinical Site 03,Target,3,#034e7b,2015-09-26,23.0322580645161
Clinical Site 03,Target,3,#034e7b,2015-09-27,23.1290322580645
Clinical Site 03,Target,3,#034e7b,2015-09-28,23.2258064516129
Clinical Site 03,Target,3,#034e7b,2015-09-29,23.3225806451613
Clinical Site 03,Target,3,#034e7b,2015-09-30,23.4193548387097
Clinical Site 03,Target,3,#034e7b,2015-10-01,23.5161290322581
Clinical Site 03,Target,3,#034e7b,2015-10-02,23.6129032258065
Clinical Site 03,Target,3,#034e7b,2015-10-03,23.7096774193548
Clinical Site 03,Target,3,#034e7b,2015-10-04,23.8064516129032
Clinical Site 03,Target,3,#034e7b,2015-10-05,23.9032258064516
Clinical Site 03,Target,3,#034e7b,2015-10-06,24
Clinical Site 03,Target,3,#034e7b,2015-10-07,24.0967741935484
Clinical Site 03,Target,3,#034e7b,2015-10-08,24.1935483870968
Clinical Site 03,Target,3,#034e7b,2015-10-09,24.2903225806452
Clinical Site 03,Target,3,#034e7b,2015-10-10,24.3870967741936
Clinical Site 03,Target,3,#034e7b,2015-10-11,24.4838709677419
Clinical Site 03,Target,3,#034e7b,2015-10-12,24.5806451612903
Clinical Site 03,Target,3,#034e7b,2015-10-13,24.6774193548387
Clinical Site 03,Target,3,#034e7b,2015-10-14,24.7741935483871
Clinical Site 03,Target,3,#034e7b,2015-10-15,24.8709677419355
Clinical Site 03,Target,3,#034e7b,2015-10-16,24.9677419354839
Clinical Site 03,Target,3,#034e7b,2015-10-17,25.0645161290323
Clinical Site 03,Target,3,#034e7b,2015-10-18,25.1612903225806
Clinical Site 03,Target,3,#034e7b,2015-10-19,25.258064516129
Clinical Site 03,Target,3,#034e7b,2015-10-20,25.3548387096774
Clinical Site 03,Target,3,#034e7b,2015-10-21,25.4516129032258
Clinical Site 03,Target,3,#034e7b,2015-10-22,25.5483870967742
Clinical Site 03,Target,3,#034e7b,2015-10-23,25.6451612903226
Clinical Site 03,Target,3,#034e7b,2015-10-24,25.741935483871
Clinical Site 03,Target,3,#034e7b,2015-10-25,25.8387096774194
Clinical Site 03,Target,3,#034e7b,2015-10-26,25.9354838709677
Clinical Site 03,Target,3,#034e7b,2015-10-27,26.0322580645161
Clinical Site 03,Target,3,#034e7b,2015-10-28,26.1290322580645
Clinical Site 03,Target,3,#034e7b,2015-10-29,26.2258064516129
Clinical Site 03,Target,3,#034e7b,2015-10-30,26.3225806451613
Clinical Site 03,Target,3,#034e7b,2015-10-31,26.4193548387097
Clinical Site 03,Target,3,#034e7b,2015-11-01,26.5161290322581
Clinical Site 03,Target,3,#034e7b,2015-11-02,26.6129032258065
Clinical Site 03,Target,3,#034e7b,2015-11-03,26.7096774193548
Clinical Site 03,Target,3,#034e7b,2015-11-04,26.8064516129032
Clinical Site 03,Target,3,#034e7b,2015-11-05,26.9032258064516
Clinical Site 03,Target,3,#034e7b,2015-11-06,27
Clinical Site 03,Target,3,#034e7b,2015-11-07,27.0967741935484
Clinical Site 03,Target,3,#034e7b,2015-11-08,27.1935483870968
Clinical Site 03,Target,3,#034e7b,2015-11-09,27.2903225806452
Clinical Site 03,Target,3,#034e7b,2015-11-10,27.3870967741936
Clinical Site 03,Target,3,#034e7b,2015-11-11,27.4838709677419
Clinical Site 03,Target,3,#034e7b,2015-11-12,27.5806451612903
Clinical Site 03,Target,3,#034e7b,2015-11-13,27.6774193548387
Clinical Site 03,Target,3,#034e7b,2015-11-14,27.7741935483871
Clinical Site 03,Target,3,#034e7b,2015-11-15,27.8709677419355
Clinical Site 03,Target,3,#034e7b,2015-11-16,27.9677419354839
Clinical Site 03,Target,3,#034e7b,2015-11-17,28.0645161290323
Clinical Site 03,Target,3,#034e7b,2015-11-18,28.1612903225807
Clinical Site 03,Target,3,#034e7b,2015-11-19,28.258064516129
Clinical Site 03,Target,3,#034e7b,2015-11-20,28.3548387096774
Clinical Site 03,Target,3,#034e7b,2015-11-21,28.4516129032258
Clinical Site 03,Target,3,#034e7b,2015-11-22,28.5483870967742
Clinical Site 03,Target,3,#034e7b,2015-11-23,28.6451612903226
Clinical Site 03,Target,3,#034e7b,2015-11-24,28.741935483871
Clinical Site 03,Target,3,#034e7b,2015-11-25,28.8387096774194
Clinical Site 03,Target,3,#034e7b,2015-11-26,28.9354838709677
Clinical Site 03,Target,3,#034e7b,2015-11-27,29.0322580645161
Clinical Site 03,Target,3,#034e7b,2015-11-28,29.1290322580645
Clinical Site 03,Target,3,#034e7b,2015-11-29,29.2258064516129
Clinical Site 03,Target,3,#034e7b,2015-11-30,29.3225806451613
Clinical Site 03,Target,3,#034e7b,2015-12-01,29.4193548387097
Clinical Site 03,Target,3,#034e7b,2015-12-02,29.5161290322581
Clinical Site 03,Target,3,#034e7b,2015-12-03,29.6129032258065
Clinical Site 03,Target,3,#034e7b,2015-12-04,29.7096774193548
Clinical Site 03,Target,3,#034e7b,2015-12-05,29.8064516129032
Clinical Site 03,Target,3,#034e7b,2015-12-06,29.9032258064516
Clinical Site 03,Target,3,#034e7b,2015-12-07,30
Clinical Site 03,Target,3,#034e7b,2015-12-08,30.0967741935484
Clinical Site 03,Target,3,#034e7b,2015-12-09,30.1935483870968
Clinical Site 03,Target,3,#034e7b,2015-12-10,30.2903225806452
Clinical Site 03,Target,3,#034e7b,2015-12-11,30.3870967741936
Clinical Site 03,Target,3,#034e7b,2015-12-12,30.4838709677419
Clinical Site 03,Target,3,#034e7b,2015-12-13,30.5806451612903
Clinical Site 03,Target,3,#034e7b,2015-12-14,30.6774193548387
Clinical Site 03,Target,3,#034e7b,2015-12-15,30.7741935483871
Clinical Site 03,Target,3,#034e7b,2015-12-16,30.8709677419355
Clinical Site 03,Target,3,#034e7b,2015-12-17,30.9677419354839
Clinical Site 03,Target,3,#034e7b,2015-12-18,31.0645161290323
Clinical Site 03,Target,3,#034e7b,2015-12-19,31.1612903225806
Clinical Site 03,Target,3,#034e7b,2015-12-20,31.258064516129
Clinical Site 03,Target,3,#034e7b,2015-12-21,31.3548387096774
Clinical Site 03,Target,3,#034e7b,2015-12-22,31.4516129032258
Clinical Site 03,Target,3,#034e7b,2015-12-23,31.5483870967742
Clinical Site 03,Target,3,#034e7b,2015-12-24,31.6451612903226
Clinical Site 03,Target,3,#034e7b,2015-12-25,31.741935483871
Clinical Site 03,Target,3,#034e7b,2015-12-26,31.8387096774194
Clinical Site 03,Target,3,#034e7b,2015-12-27,31.9354838709677
Clinical Site 03,Target,3,#034e7b,2015-12-28,32.0322580645161
Clinical Site 03,Target,3,#034e7b,2015-12-29,32.1290322580645
Clinical Site 03,Target,3,#034e7b,2015-12-30,32.2258064516129
Clinical Site 03,Target,3,#034e7b,2015-12-31,32.3225806451613
Clinical Site 03,Target,3,#034e7b,2016-01-01,32.4193548387097
Clinical Site 03,Target,3,#034e7b,2016-01-02,32.5161290322581
Clinical Site 03,Target,3,#034e7b,2016-01-03,32.6129032258065
Clinical Site 03,Target,3,#034e7b,2016-01-04,32.7096774193548
Clinical Site 03,Target,3,#034e7b,2016-01-05,32.8064516129032
Clinical Site 03,Target,3,#034e7b,2016-01-06,32.9032258064516
Clinical Site 03,Target,3,#034e7b,2016-01-07,33
Clinical Site 03,Target,3,#034e7b,2016-01-08,33.0967741935484
Clinical Site 03,Target,3,#034e7b,2016-01-09,33.1935483870968
Clinical Site 03,Target,3,#034e7b,2016-01-10,33.2903225806452
Clinical Site 03,Target,3,#034e7b,2016-01-11,33.3870967741935
Clinical Site 03,Target,3,#034e7b,2016-01-12,33.4838709677419
Clinical Site 03,Target,3,#034e7b,2016-01-13,33.5806451612903
Clinical Site 03,Target,3,#034e7b,2016-01-14,33.6774193548387
Clinical Site 03,Target,3,#034e7b,2016-01-15,33.7741935483871
Clinical Site 03,Target,3,#034e7b,2016-01-16,33.8709677419355
Clinical Site 03,Target,3,#034e7b,2016-01-17,33.9677419354839
Clinical Site 03,Target,3,#034e7b,2016-01-18,34.0645161290323
Clinical Site 03,Target,3,#034e7b,2016-01-19,34.1612903225807
Clinical Site 03,Target,3,#034e7b,2016-01-20,34.258064516129
Clinical Site 03,Target,3,#034e7b,2016-01-21,34.3548387096774
Clinical Site 03,Target,3,#034e7b,2016-01-22,34.4516129032258
Clinical Site 03,Target,3,#034e7b,2016-01-23,34.5483870967742
Clinical Site 03,Target,3,#034e7b,2016-01-24,34.6451612903226
Clinical Site 03,Target,3,#034e7b,2016-01-25,34.741935483871
Clinical Site 03,Target,3,#034e7b,2016-01-26,34.8387096774194
Clinical Site 03,Target,3,#034e7b,2016-01-27,34.9354838709677
Clinical Site 03,Target,3,#034e7b,2016-01-28,35.0322580645161
Clinical Site 03,Target,3,#034e7b,2016-01-29,35.1290322580645
Clinical Site 03,Target,3,#034e7b,2016-01-30,35.2258064516129
Clinical Site 03,Target,3,#034e7b,2016-01-31,35.3225806451613
Clinical Site 03,Target,3,#034e7b,2016-02-01,35.4193548387097
Clinical Site 03,Target,3,#034e7b,2016-02-02,35.5161290322581
Clinical Site 03,Target,3,#034e7b,2016-02-03,35.6129032258065
Clinical Site 03,Target,3,#034e7b,2016-02-04,35.7096774193548
Clinical Site 03,Target,3,#034e7b,2016-02-05,35.8064516129032
Clinical Site 03,Target,3,#034e7b,2016-02-06,35.9032258064516
Clinical Site 03,Target,3,#034e7b,2016-02-07,36
Clinical Site 03,Target,3,#034e7b,2016-02-08,36.0967741935484
Clinical Site 03,Target,3,#034e7b,2016-02-09,36.1935483870968
Clinical Site 03,Target,3,#034e7b,2016-02-10,36.2903225806452
Clinical Site 03,Target,3,#034e7b,2016-02-11,36.3870967741936
Clinical Site 03,Target,3,#034e7b,2016-02-12,36.4838709677419
Clinical Site 03,Target,3,#034e7b,2016-02-13,36.5806451612903
Clinical Site 03,Target,3,#034e7b,2016-02-14,36.6774193548387
Clinical Site 03,Target,3,#034e7b,2016-02-15,36.7741935483871
Clinical Site 03,Target,3,#034e7b,2016-02-16,36.8709677419355
Clinical Site 03,Target,3,#034e7b,2016-02-17,36.9677419354839
Clinical Site 03,Target,3,#034e7b,2016-02-18,37.0645161290323
Clinical Site 03,Target,3,#034e7b,2016-02-19,37.1612903225806
Clinical Site 03,Target,3,#034e7b,2016-02-20,37.258064516129
Clinical Site 03,Target,3,#034e7b,2016-02-21,37.3548387096774
Clinical Site 03,Target,3,#034e7b,2016-02-22,37.4516129032258
Clinical Site 03,Target,3,#034e7b,2016-02-23,37.5483870967742
Clinical Site 03,Target,3,#034e7b,2016-02-24,37.6451612903226
Clinical Site 04,Screened,1,#a6bddb,2015-01-08,0
Clinical Site 04,Screened,1,#a6bddb,2015-01-09,0
Clinical Site 04,Screened,1,#a6bddb,2015-01-10,0
Clinical Site 04,Screened,1,#a6bddb,2015-01-11,0
Clinical Site 04,Screened,1,#a6bddb,2015-01-12,0
Clinical Site 04,Screened,1,#a6bddb,2015-01-13,1
Clinical Site 04,Screened,1,#a6bddb,2015-01-14,1
Clinical Site 04,Screened,1,#a6bddb,2015-01-15,1
Clinical Site 04,Screened,1,#a6bddb,2015-01-16,1
Clinical Site 04,Screened,1,#a6bddb,2015-01-17,1
Clinical Site 04,Screened,1,#a6bddb,2015-01-18,1
Clinical Site 04,Screened,1,#a6bddb,2015-01-19,1
Clinical Site 04,Screened,1,#a6bddb,2015-01-20,2
Clinical Site 04,Screened,1,#a6bddb,2015-01-21,2
Clinical Site 04,Screened,1,#a6bddb,2015-01-22,3
Clinical Site 04,Screened,1,#a6bddb,2015-01-23,4
Clinical Site 04,Screened,1,#a6bddb,2015-01-24,4
Clinical Site 04,Screened,1,#a6bddb,2015-01-25,4
Clinical Site 04,Screened,1,#a6bddb,2015-01-26,5
Clinical Site 04,Screened,1,#a6bddb,2015-01-27,5
Clinical Site 04,Screened,1,#a6bddb,2015-01-28,5
Clinical Site 04,Screened,1,#a6bddb,2015-01-29,5
Clinical Site 04,Screened,1,#a6bddb,2015-01-30,5
Clinical Site 04,Screened,1,#a6bddb,2015-01-31,5
Clinical Site 04,Screened,1,#a6bddb,2015-02-01,5
Clinical Site 04,Screened,1,#a6bddb,2015-02-02,5
Clinical Site 04,Screened,1,#a6bddb,2015-02-03,5
Clinical Site 04,Screened,1,#a6bddb,2015-02-04,5
Clinical Site 04,Screened,1,#a6bddb,2015-02-05,5
Clinical Site 04,Screened,1,#a6bddb,2015-02-06,5
Clinical Site 04,Screened,1,#a6bddb,2015-02-07,5
Clinical Site 04,Screened,1,#a6bddb,2015-02-08,5
Clinical Site 04,Screened,1,#a6bddb,2015-02-09,5
Clinical Site 04,Screened,1,#a6bddb,2015-02-10,5
Clinical Site 04,Screened,1,#a6bddb,2015-02-11,6
Clinical Site 04,Screened,1,#a6bddb,2015-02-12,6
Clinical Site 04,Screened,1,#a6bddb,2015-02-13,6
Clinical Site 04,Screened,1,#a6bddb,2015-02-14,6
Clinical Site 04,Screened,1,#a6bddb,2015-02-15,6
Clinical Site 04,Screened,1,#a6bddb,2015-02-16,6
Clinical Site 04,Screened,1,#a6bddb,2015-02-17,6
Clinical Site 04,Screened,1,#a6bddb,2015-02-18,6
Clinical Site 04,Screened,1,#a6bddb,2015-02-19,6
Clinical Site 04,Screened,1,#a6bddb,2015-02-20,6
Clinical Site 04,Screened,1,#a6bddb,2015-02-21,6
Clinical Site 04,Screened,1,#a6bddb,2015-02-22,6
Clinical Site 04,Screened,1,#a6bddb,2015-02-23,6
Clinical Site 04,Screened,1,#a6bddb,2015-02-24,6
Clinical Site 04,Screened,1,#a6bddb,2015-02-25,6
Clinical Site 04,Screened,1,#a6bddb,2015-02-26,6
Clinical Site 04,Screened,1,#a6bddb,2015-02-27,6
Clinical Site 04,Screened,1,#a6bddb,2015-02-28,6
Clinical Site 04,Screened,1,#a6bddb,2015-03-01,6
Clinical Site 04,Screened,1,#a6bddb,2015-03-02,6
Clinical Site 04,Screened,1,#a6bddb,2015-03-03,6
Clinical Site 04,Screened,1,#a6bddb,2015-03-04,6
Clinical Site 04,Screened,1,#a6bddb,2015-03-05,6
Clinical Site 04,Screened,1,#a6bddb,2015-03-06,6
Clinical Site 04,Screened,1,#a6bddb,2015-03-07,6
Clinical Site 04,Screened,1,#a6bddb,2015-03-08,6
Clinical Site 04,Screened,1,#a6bddb,2015-03-09,6
Clinical Site 04,Screened,1,#a6bddb,2015-03-10,6
Clinical Site 04,Screened,1,#a6bddb,2015-03-11,6
Clinical Site 04,Screened,1,#a6bddb,2015-03-12,6
